URL,Unique ID,Primary material,Manufacture method,Image URL,Saved Image
https://finds.org.uk/database/artefacts/record/id/177330,IOW-F7FC56,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-179.JPG,Fotos_monedas\IOW-F7FC56.png
https://finds.org.uk/database/artefacts/record/id/177318,LEIC-F60F58,Gold,Struck or hammered,https://finds.org.uk/images/wscott/medium/F60F58.JPG,Fotos_monedas\LEIC-F60F58.png
https://finds.org.uk/database/artefacts/record/id/177265,IOW-F3D896,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-10-36.JPG,Fotos_monedas\IOW-F3D896.png
https://finds.org.uk/database/artefacts/record/id/176962,IOW-BD5862,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-10-28.JPG,Fotos_monedas\IOW-BD5862.png
https://finds.org.uk/database/artefacts/record/id/176810,IOW-A8C178,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-175.JPG,Fotos_monedas\IOW-A8C178.png
https://finds.org.uk/database/artefacts/record/id/176396,IOW-13AB27,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-3-23.JPG,Fotos_monedas\IOW-13AB27.png
https://finds.org.uk/database/artefacts/record/id/176181,IOW-E5CAF6,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-153.JPG,Fotos_monedas\IOW-E5CAF6.png
https://finds.org.uk/database/artefacts/record/id/176177,IOW-E57122,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-152.JPG,Fotos_monedas\IOW-E57122.png
https://finds.org.uk/database/artefacts/record/id/175972,IOW-BADE02,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-147.JPG,Fotos_monedas\IOW-BADE02.png
https://finds.org.uk/database/artefacts/record/id/175105,IOW-FEF286,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-131.JPG,Fotos_monedas\IOW-FEF286.png
https://finds.org.uk/database/artefacts/record/id/163954,LEIC-EB6706,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/EB6706 .JPG,Fotos_monedas\LEIC-EB6706.png
https://finds.org.uk/database/artefacts/record/id/163949,LEIC-EB0B04,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/EB0B04.JPG,Fotos_monedas\LEIC-EB0B04.png
https://finds.org.uk/database/artefacts/record/id/163938,LEIC-EAB985,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/EAB985.JPG,Fotos_monedas\LEIC-EAB985.png
https://finds.org.uk/database/artefacts/record/id/163936,LEIC-EA96A1,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/EA96A1.JPG,Fotos_monedas\LEIC-EA96A1.png
https://finds.org.uk/database/artefacts/record/id/163903,DEV-E7AE90,Silver,Struck or hammered,https://finds.org.uk/images/ncorey/medium/DEV-E7AE90.jpg,Fotos_monedas\DEV-E7AE90.jpg
https://finds.org.uk/database/artefacts/record/id/163901,DEV-E766C7,Silver,Struck or hammered,https://finds.org.uk/images/ncorey/medium/DEV-E766C7.jpg,Fotos_monedas\DEV-E766C7.jpg
https://finds.org.uk/database/artefacts/record/id/163796,LEIC-AA00E6,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/AA00E6 .JPG,Fotos_monedas\LEIC-AA00E6.png
https://finds.org.uk/database/artefacts/record/id/163779,LEIC-A94557,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/A94557.JPG,Fotos_monedas\LEIC-A94557.png
https://finds.org.uk/database/artefacts/record/id/163725,IOW-9AD4E4,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-125.JPG,Fotos_monedas\IOW-9AD4E4.png
https://finds.org.uk/database/artefacts/record/id/163566,IOW-86A6A1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-124.JPG,Fotos_monedas\IOW-86A6A1.png
https://finds.org.uk/database/artefacts/record/id/163498,LEIC-807442,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/807442.JPG,Fotos_monedas\LEIC-807442.png
https://finds.org.uk/database/artefacts/record/id/163495,LEIC-8066B2,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/8066B2.JPG,Fotos_monedas\LEIC-8066B2.png
https://finds.org.uk/database/artefacts/record/id/163493,LEIC-805191,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/805191.JPG,Fotos_monedas\LEIC-805191.png
https://finds.org.uk/database/artefacts/record/id/163491,LEIC-8047C4,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/8047C4.JPG,Fotos_monedas\LEIC-8047C4.png
https://finds.org.uk/database/artefacts/record/id/163490,SUR-804085,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/06.741a.JPG,Fotos_monedas\SUR-804085.png
https://finds.org.uk/database/artefacts/record/id/163488,LEIC-803112,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/803112.JPG,Fotos_monedas\LEIC-803112.png
https://finds.org.uk/database/artefacts/record/id/163485,LEIC-801DC3,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/801DC3.JPG,Fotos_monedas\LEIC-801DC3.png
https://finds.org.uk/database/artefacts/record/id/163481,LEIC-800C62,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/800C62.JPG,Fotos_monedas\LEIC-800C62.png
https://finds.org.uk/database/artefacts/record/id/163411,IOW-7CC711,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-10-22.JPG,Fotos_monedas\IOW-7CC711.png
https://finds.org.uk/database/artefacts/record/id/163400,IOW-7BADD7,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-10-20.JPG,Fotos_monedas\IOW-7BADD7.png
https://finds.org.uk/database/artefacts/record/id/163153,IOW-5ADCA3,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-123.JPG,Fotos_monedas\IOW-5ADCA3.png
https://finds.org.uk/database/artefacts/record/id/162536,LEIC-EED805,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/EED805.JPG,Fotos_monedas\LEIC-EED805.png
https://finds.org.uk/database/artefacts/record/id/162243,LEIC-D98C64,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/D98C64 .JPG,Fotos_monedas\LEIC-D98C64.png
https://finds.org.uk/database/artefacts/record/id/162218,LEIC-D8A027,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/D8A027.JPG,Fotos_monedas\LEIC-D8A027.png
https://finds.org.uk/database/artefacts/record/id/162204,LEIC-D789F0,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/D789F0.JPG,Fotos_monedas\LEIC-D789F0.png
https://finds.org.uk/database/artefacts/record/id/162119,LEIC-D4E938,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/D4E938.JPG,Fotos_monedas\LEIC-D4E938.png
https://finds.org.uk/database/artefacts/record/id/162109,LEIC-D46BF1,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/D46BF1.JPG,Fotos_monedas\LEIC-D46BF1.png
https://finds.org.uk/database/artefacts/record/id/162015,IOW-C29B27,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-111.JPG,Fotos_monedas\IOW-C29B27.png
https://finds.org.uk/database/artefacts/record/id/161402,IOW-313C64,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-107.jpg,Fotos_monedas\IOW-313C64.jpg
https://finds.org.uk/database/artefacts/record/id/161249,IOW-0AEE53,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-105.jpg,Fotos_monedas\IOW-0AEE53.jpg
https://finds.org.uk/database/artefacts/record/id/161248,IOW-09B227,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-104.JPG,Fotos_monedas\IOW-09B227.png
https://finds.org.uk/database/artefacts/record/id/161058,LEIC-DA8645,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/DA8645.JPG,Fotos_monedas\LEIC-DA8645.png
https://finds.org.uk/database/artefacts/record/id/160737,LEIC-C23CD2,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/C23CD2.JPG,Fotos_monedas\LEIC-C23CD2.png
https://finds.org.uk/database/artefacts/record/id/160726,LEIC-C21DC2,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/C21DC2 .JPG,Fotos_monedas\LEIC-C21DC2.png
https://finds.org.uk/database/artefacts/record/id/160598,LEIC-B01A48,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/B01A48.JPG,Fotos_monedas\LEIC-B01A48.png
https://finds.org.uk/database/artefacts/record/id/160231,HAMP-472471,Silver,Struck or hammered,https://finds.org.uk/images/rwebley/medium/HAMP-472471HenryIpenny.jpg,Fotos_monedas\HAMP-472471.jpg
https://finds.org.uk/database/artefacts/record/id/160221,IOW-46D823,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-10-6.JPG,Fotos_monedas\IOW-46D823.png
https://finds.org.uk/database/artefacts/record/id/160204,IOW-466226,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-10-5.JPG,Fotos_monedas\IOW-466226.png
https://finds.org.uk/database/artefacts/record/id/159947,LEIC-2FB800,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/DSCN0583.JPG,Fotos_monedas\LEIC-2FB800.png
https://finds.org.uk/database/artefacts/record/id/159943,LEIC-2FA485,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/DSCN0582.JPG,Fotos_monedas\LEIC-2FA485.png
https://finds.org.uk/database/artefacts/record/id/159940,LEIC-2F9104,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/DSCN0578a.JPG,Fotos_monedas\LEIC-2F9104.png
https://finds.org.uk/database/artefacts/record/id/159937,LEIC-2F81B5,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/DSCN0576.JPG,Fotos_monedas\LEIC-2F81B5.png
https://finds.org.uk/database/artefacts/record/id/159932,LEIC-2F6583,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/DSCN0574a.JPG,Fotos_monedas\LEIC-2F6583.png
https://finds.org.uk/database/artefacts/record/id/159877,IOW-2D8862,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-96.JPG,Fotos_monedas\IOW-2D8862.png
https://finds.org.uk/database/artefacts/record/id/159780,IOW-1A2985,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-93.JPG,Fotos_monedas\IOW-1A2985.png
https://finds.org.uk/database/artefacts/record/id/159649,SUSS-082712,Silver,Struck or hammered,https://finds.org.uk/images/lwilson/medium/1-218e.jpg,Fotos_monedas\SUSS-082712.jpg
https://finds.org.uk/database/artefacts/record/id/159612,LEIC-071DF2,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/071DF2.JPG,Fotos_monedas\LEIC-071DF2.png
https://finds.org.uk/database/artefacts/record/id/159609,LEIC-06FE36,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/06FE36.JPG,Fotos_monedas\LEIC-06FE36.png
https://finds.org.uk/database/artefacts/record/id/159608,LEIC-06D656,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/06D656.JPG,Fotos_monedas\LEIC-06D656.png
https://finds.org.uk/database/artefacts/record/id/159604,LEIC-068E35,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/068E35.JPG,Fotos_monedas\LEIC-068E35.png
https://finds.org.uk/database/artefacts/record/id/159565,IOW-04DA41,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-81.JPG,Fotos_monedas\IOW-04DA41.png
https://finds.org.uk/database/artefacts/record/id/159341,LEIC-C5B5C1,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/C5B5C1a.jpg,Fotos_monedas\LEIC-C5B5C1.jpg
https://finds.org.uk/database/artefacts/record/id/159130,IOW-9FCCC4,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-80.JPG,Fotos_monedas\IOW-9FCCC4.png
https://finds.org.uk/database/artefacts/record/id/159060,IOW-9DB496,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-77.JPG,Fotos_monedas\IOW-9DB496.png
https://finds.org.uk/database/artefacts/record/id/159009,IOW-8B6187,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-73.JPG,Fotos_monedas\IOW-8B6187.png
https://finds.org.uk/database/artefacts/record/id/158875,IOW-866281,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-69.JPG,Fotos_monedas\IOW-866281.png
https://finds.org.uk/database/artefacts/record/id/158821,IOW-83DC38,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-66.JPG,Fotos_monedas\IOW-83DC38.png
https://finds.org.uk/database/artefacts/record/id/158155,IOW-F57C21,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-63.JPG,Fotos_monedas\IOW-F57C21.png
https://finds.org.uk/database/artefacts/record/id/158140,IOW-F3CAF6,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-62.JPG,Fotos_monedas\IOW-F3CAF6.png
https://finds.org.uk/database/artefacts/record/id/158115,IOW-E5EC27,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-6-1.JPG,Fotos_monedas\IOW-E5EC27.png
https://finds.org.uk/database/artefacts/record/id/157949,IOW-B5DFC2,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-50.JPG,Fotos_monedas\IOW-B5DFC2.png
https://finds.org.uk/database/artefacts/record/id/157229,GLO-4D4DF7,Silver,Struck or hammered,https://finds.org.uk/images/kadams/medium/1568 Silver penny of Henry I.JPG,Fotos_monedas\GLO-4D4DF7.png
https://finds.org.uk/database/artefacts/record/id/157090,IOW-342BF7,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-40.JPG,Fotos_monedas\IOW-342BF7.png
https://finds.org.uk/database/artefacts/record/id/156623,IOW-CDFF24,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-48.JPG,Fotos_monedas\IOW-CDFF24.png
https://finds.org.uk/database/artefacts/record/id/156545,IOW-BED1E6,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-45.JPG,Fotos_monedas\IOW-BED1E6.png
https://finds.org.uk/database/artefacts/record/id/156488,IOW-B926B3,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-42.JPG,Fotos_monedas\IOW-B926B3.png
https://finds.org.uk/database/artefacts/record/id/156359,IOW-7D3097,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-33.JPG,Fotos_monedas\IOW-7D3097.png
https://finds.org.uk/database/artefacts/record/id/156354,IOW-7B8385,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-32.JPG,Fotos_monedas\IOW-7B8385.png
https://finds.org.uk/database/artefacts/record/id/156349,IOW-7B1228,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-31.JPG,Fotos_monedas\IOW-7B1228.png
https://finds.org.uk/database/artefacts/record/id/156332,IOW-7A7661,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-30.JPG,Fotos_monedas\IOW-7A7661.png
https://finds.org.uk/database/artefacts/record/id/156224,IOW-75C896,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-26.JPG,Fotos_monedas\IOW-75C896.png
https://finds.org.uk/database/artefacts/record/id/156211,IOW-6794D6,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-24.JPG,Fotos_monedas\IOW-6794D6.png
https://finds.org.uk/database/artefacts/record/id/156176,IOW-64D2D1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-22.JPG,Fotos_monedas\IOW-64D2D1.png
https://finds.org.uk/database/artefacts/record/id/156171,IOW-645BD2,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-21.JPG,Fotos_monedas\IOW-645BD2.png
https://finds.org.uk/database/artefacts/record/id/156162,IOW-63CCD2,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-20.JPG,Fotos_monedas\IOW-63CCD2.png
https://finds.org.uk/database/artefacts/record/id/155918,IOW-3B1B96,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-15.JPG,Fotos_monedas\IOW-3B1B96.png
https://finds.org.uk/database/artefacts/record/id/155633,IOW-E4C077,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-4.JPG,Fotos_monedas\IOW-E4C077.png
https://finds.org.uk/database/artefacts/record/id/155520,IOW-D11864,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-3-2.JPG,Fotos_monedas\IOW-D11864.png
https://finds.org.uk/database/artefacts/record/id/155459,IOW-C35251,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-2-5.JPG,Fotos_monedas\IOW-C35251.png
https://finds.org.uk/database/artefacts/record/id/155376,IOW-B80201,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2007-1-1.JPG,Fotos_monedas\IOW-B80201.png
https://finds.org.uk/database/artefacts/record/id/155372,IOW-AE1BC2,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-107-6.JPG,Fotos_monedas\IOW-AE1BC2.png
https://finds.org.uk/database/artefacts/record/id/155057,IOW-A9C154,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-26.jpg,Fotos_monedas\IOW-A9C154.jpg
https://finds.org.uk/database/artefacts/record/id/154971,IOW-9630D6,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-25.jpg,Fotos_monedas\IOW-9630D6.jpg
https://finds.org.uk/database/artefacts/record/id/154537,IOW-4445E0,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-92-17.jpg,Fotos_monedas\IOW-4445E0.jpg
https://finds.org.uk/database/artefacts/record/id/154536,IOW-4371B5,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-92-16.JPG,Fotos_monedas\IOW-4371B5.png
https://finds.org.uk/database/artefacts/record/id/154421,SOMDOR-157906,Silver,Struck or hammered,https://finds.org.uk/images/npayne/medium/157906.jpg,Fotos_monedas\SOMDOR-157906.jpg
https://finds.org.uk/database/artefacts/record/id/153792,IOW-D480A7,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/xIOW2006-104-6.JPG.pagespeed.ic.x4kzU8L9EA.jpg,Fotos_monedas\IOW-D480A7.jpg
https://finds.org.uk/database/artefacts/record/id/153775,IOW-D43EB2,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-11.JPG,Fotos_monedas\IOW-D43EB2.png
https://finds.org.uk/database/artefacts/record/id/153761,IOW-D3E3B5,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-13.JPG,Fotos_monedas\IOW-D3E3B5.png
https://finds.org.uk/database/artefacts/record/id/153747,IOW-D38955,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-12.JPG,Fotos_monedas\IOW-D38955.png
https://finds.org.uk/database/artefacts/record/id/153517,SUR-943ED6,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/06.419b.JPG,Fotos_monedas\SUR-943ED6.png
https://finds.org.uk/database/artefacts/record/id/153418,IOW-8305D1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-8a.jpg,Fotos_monedas\IOW-8305D1.jpg
https://finds.org.uk/database/artefacts/record/id/153397,IOW-823D84,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-5.jpg,Fotos_monedas\IOW-823D84.jpg
https://finds.org.uk/database/artefacts/record/id/153357,IOW-80B443,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-3.JPG,Fotos_monedas\IOW-80B443.png
https://finds.org.uk/database/artefacts/record/id/153342,IOW-8039C1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-7.jpg,Fotos_monedas\IOW-8039C1.jpg
https://finds.org.uk/database/artefacts/record/id/153331,IOW-7FB662,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-104-10.jpg,Fotos_monedas\IOW-7FB662.jpg
https://finds.org.uk/database/artefacts/record/id/152373,IOW-EC6E56,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-51.JPG,Fotos_monedas\IOW-EC6E56.png
https://finds.org.uk/database/artefacts/record/id/152315,SUR-DBE6B2,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/06.382a.JPG,Fotos_monedas\SUR-DBE6B2.png
https://finds.org.uk/database/artefacts/record/id/151916,IOW-AF36E5,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-44.JPG,Fotos_monedas\IOW-AF36E5.png
https://finds.org.uk/database/artefacts/record/id/151765,IOW-9B37A0,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-3.jpg,Fotos_monedas\IOW-9B37A0.jpg
https://finds.org.uk/database/artefacts/record/id/151760,IOW-9A75F8,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-38.JPG,Fotos_monedas\IOW-9A75F8.png
https://finds.org.uk/database/artefacts/record/id/151759,IOW-9962C1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-39.JPG,Fotos_monedas\IOW-9962C1.png
https://finds.org.uk/database/artefacts/record/id/151758,IOW-989244,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-41.jpg,Fotos_monedas\IOW-989244.jpg
https://finds.org.uk/database/artefacts/record/id/151620,IOW-7001A1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-43.JPG,Fotos_monedas\IOW-7001A1.png
https://finds.org.uk/database/artefacts/record/id/151372,CAM-4849B1,Silver,Struck or hammered,https://finds.org.uk/images/pjw/medium/williammerged.jpg,Fotos_monedas\CAM-4849B1.jpg
https://finds.org.uk/database/artefacts/record/id/150291,SF-AF3F90,Gold,,https://finds.org.uk/images/fminter/medium/FNGSF-AF3F90.JPG,Fotos_monedas\SF-AF3F90.png
https://finds.org.uk/database/artefacts/record/id/150264,IOW-AE37F5,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-100-6.JPG,Fotos_monedas\IOW-AE37F5.png
https://finds.org.uk/database/artefacts/record/id/150077,IOW-9BA421,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-26.JPG,Fotos_monedas\IOW-9BA421.png
https://finds.org.uk/database/artefacts/record/id/149979,IOW-99CAA6,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-35.JPG,Fotos_monedas\IOW-99CAA6.png
https://finds.org.uk/database/artefacts/record/id/149902,ESS-88B381,Silver,Struck or hammered,https://finds.org.uk/images/cmcdonald/medium/Moss stephen cut half.jpg,Fotos_monedas\ESS-88B381.jpg
https://finds.org.uk/database/artefacts/record/id/149845,IOW-86E736,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-31.JPG,Fotos_monedas\IOW-86E736.png
https://finds.org.uk/database/artefacts/record/id/149777,IOW-724206,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-27.jpg,Fotos_monedas\IOW-724206.jpg
https://finds.org.uk/database/artefacts/record/id/149776,IOW-71E2E5,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-28.JPG,Fotos_monedas\IOW-71E2E5.png
https://finds.org.uk/database/artefacts/record/id/149720,DENO-490E32,Silver,Struck or hammered,https://finds.org.uk/images/ratherton/medium/E5181 continental coin.jpg,Fotos_monedas\DENO-490E32.jpg
https://finds.org.uk/database/artefacts/record/id/149623,IOW-376465,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-18.JPG,Fotos_monedas\IOW-376465.png
https://finds.org.uk/database/artefacts/record/id/149622,IOW-372011,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-22.JPG,Fotos_monedas\IOW-372011.png
https://finds.org.uk/database/artefacts/record/id/149621,IOW-36D271,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-9.JPG,Fotos_monedas\IOW-36D271.png
https://finds.org.uk/database/artefacts/record/id/149610,IOW-354576,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-12.JPG,Fotos_monedas\IOW-354576.png
https://finds.org.uk/database/artefacts/record/id/149605,IOW-34F071,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-17.jpg,Fotos_monedas\IOW-34F071.jpg
https://finds.org.uk/database/artefacts/record/id/149591,IOW-33CAA7,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-13.jpg,Fotos_monedas\IOW-33CAA7.jpg
https://finds.org.uk/database/artefacts/record/id/149585,IOW-333F78,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-8.jpg,Fotos_monedas\IOW-333F78.jpg
https://finds.org.uk/database/artefacts/record/id/149584,IOW-32D772,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-16.jpg,Fotos_monedas\IOW-32D772.jpg
https://finds.org.uk/database/artefacts/record/id/149582,IOW-326783,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-98-11.jpg,Fotos_monedas\IOW-326783.jpg
https://finds.org.uk/database/artefacts/record/id/149326,WILT-07B464,Silver,,https://finds.org.uk/images/khinds/medium/Booth1106Stephen.jpg,Fotos_monedas\WILT-07B464.jpg
https://finds.org.uk/database/artefacts/record/id/148803,IOW-B48D65,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-92-4.jpg,Fotos_monedas\IOW-B48D65.jpg
https://finds.org.uk/database/artefacts/record/id/148788,IOW-B3BEC1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-92-6.jpg,Fotos_monedas\IOW-B3BEC1.jpg
https://finds.org.uk/database/artefacts/record/id/148755,IOW-B2ADD1,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-92-5.JPG,Fotos_monedas\IOW-B2ADD1.png
https://finds.org.uk/database/artefacts/record/id/148413,IOW-896481,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-88-39.JPG,Fotos_monedas\IOW-896481.png
https://finds.org.uk/database/artefacts/record/id/148367,IOW-77C915,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-93-7.JPG,Fotos_monedas\IOW-77C915.png
https://finds.org.uk/database/artefacts/record/id/148357,IOW-774006,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2006-93-5.jpg,Fotos_monedas\IOW-774006.jpg
https://finds.org.uk/database/artefacts/record/id/147855,LEIC-1EFD35,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/1EFD35.JPG,Fotos_monedas\LEIC-1EFD35.png
